Protein.ensemblID	Protein.proID
ENSP00000269571	PR_P04626
ENSP00000265085	PR_Q17RY0
ENSP00000385315	PR_Q9Y535
ENSP00000300417	PR_Q6UWE0
ENSP00000273590	PR_P57738
ENSP00000482527	PR_Q9BSV6
ENSP00000229328	PR_Q9Y478
ENSP00000493533	PR_P35222
ENSP00000382373	PR_Q92904
ENSP00000482615	PR_P05408
ENSP00000489273	PR_A0A0U1RR11
ENSP00000350090	PR_Q32P51
ENSP00000343027	PR_P63096
ENSP00000364469	PR_P02647
ENSP00000439120	PR_Q16621
ENSP00000431781	PR_Q9NRQ5
ENSP00000362900	PR_Q08170
ENSP00000264501	PR_Q2LD37
ENSP00000494248	PR_Q9UII2
ENSP00000476948	PR_Q8IXW5
ENSP00000268154	PR_Q8N1W2
ENSP00000357778	PR_Q5T5B0
ENSP00000353151	PR_Q00056
ENSP00000368649	PR_Q58EX7
ENSP00000419185	PR_O95948
ENSP00000379183	PR_Q96RD6
ENSP00000488161	PR_O60810
ENSP00000387075	PR_Q86V40
ENSP00000381086	PR_Q9H7Y0
ENSP00000430918	PR_Q8IVY1
ENSP00000478422	PR_Q8IZN7
ENSP00000499994	PR_Q7RTY3
ENSP00000313021	PR_P20794
ENSP00000308764	PR_Q8NH67
ENSP00000362815	PR_P38936
ENSP00000274008	PR_Q8NB90
ENSP00000413596	PR_Q6NYC8
ENSP00000307159	PR_Q8NGG6
ENSP00000451881	PR_Q9UM01
ENSP00000336606	PR_Q9Y620
ENSP00000294904	PR_P29558
ENSP00000287025	PR_Q96E29
ENSP00000346401	PR_Q9UIL4
ENSP00000335500	PR_Q8NEG2
ENSP00000249910	PR_O95243
ENSP00000305941	PR_O75445
ENSP00000219789	PR_O14735
ENSP00000262726	PR_Q5THR3
ENSP00000349281	PR_Q7L311
ENSP00000390497	PR_Q9UDY6
ENSP00000478125	PR_Q86YL7
ENSP00000471299	PR_Q9H6Y5
ENSP00000436622	PR_A8MTZ0
ENSP00000354207	PR_Q16288
ENSP00000480990	PR_P56703
ENSP00000261892	PR_O60721
ENSP00000324191	PR_Q8N5I3
ENSP00000421172	PR_Q6E213
ENSP00000393080	PR_O94842
ENSP00000466680	PR_P52198
ENSP00000429726	PR_Q6UWV7
ENSP00000386444	PR_P10523
ENSP00000233623	PR_Q49AM3
ENSP00000424119	PR_O43791
ENSP00000328181	PR_Q13253
ENSP00000491450	PR_P0DJR0
ENSP00000363993	PR_P28065
ENSP00000362006	PR_Q9UPN3
ENSP00000477650	PR_Q9UBM8
ENSP00000219169	PR_P61970
ENSP00000410649	PR_P35410
ENSP00000480192	PR_Q15669
ENSP00000343768	PR_Q8NDQ6
ENSP00000262493	PR_P09471
ENSP00000337804	PR_Q6Q759
ENSP00000361852	PR_Q7Z6W1
ENSP00000368411	PR_P51172
ENSP00000317289	PR_Q7Z4H9
ENSP00000419231	PR_Q8NHQ1
ENSP00000211076	PR_Q9BZJ3
ENSP00000210313	PR_Q16401
ENSP00000334280	PR_O95359
ENSP00000378506	PR_Q96H12
ENSP00000382513	PR_Q96JF6
ENSP00000492347	PR_Q14954
ENSP00000356602	PR_Q9NP79
ENSP00000483725	PR_A8MY62
ENSP00000364649	PR_P21912
ENSP00000223028	PR_P38567
ENSP00000438195	PR_A0A0B4J234
ENSP00000497529	PR_P02042
ENSP00000386337	PR_Q9H8Y5
ENSP00000318415	PR_Q96E39
ENSP00000338766	PR_Q7Z494
ENSP00000398202	PR_Q16600
ENSP00000425040	PR_Q9C0I3
ENSP00000288670	PR_Q96PY5
ENSP00000329915	PR_O95456
ENSP00000427802	PR_Q9H009
ENSP00000411365	PR_O95867
ENSP00000497208	PR_Q8N350
ENSP00000256452	PR_Q01344
ENSP00000477551	PR_Q96S55
ENSP00000378294	PR_Q9H173
ENSP00000424154	PR_P53779
ENSP00000355428	PR_Q7L8J4
ENSP00000439020	PR_Q71U36
ENSP00000347314	PR_Q8N0X7
ENSP00000360215	PR_Q9H171
ENSP00000421258	PR_Q13106
ENSP00000382087	PR_O95500
ENSP00000247271	PR_P23515
ENSP00000323527	PR_Q9UL63
ENSP00000319343	PR_Q8TCG5
ENSP00000284486	PR_Q96KS9
ENSP00000304592	PR_P49327
ENSP00000260526	PR_Q52LW3
ENSP00000260843	PR_Q9BY21
ENSP00000327336	PR_P21810
ENSP00000359376	PR_Q9BYT1
ENSP00000298048	PR_Q14680
ENSP00000487580	PR_Q15528
ENSP00000260385	PR_Q96TC7
ENSP00000374234	PR_A0PK05
ENSP00000297293	PR_Q8IWU2
ENSP00000357656	PR_P06241
ENSP00000338067	PR_Q9Y2B9
ENSP00000420150	PR_Q96IZ7
ENSP00000361718	PR_Q00994
ENSP00000484679	PR_Q9Y3D8
ENSP00000471418	PR_Q8NHU0
ENSP00000387211	PR_Q13478
ENSP00000353414	PR_Q01814
ENSP00000447542	PR_Q9H8H3
ENSP00000364370	PR_Q9BQM9
ENSP00000351488	PR_Q9HB58
ENSP00000375813	PR_Q9H840
ENSP00000370882	PR_Q9NX40
ENSP00000383063	PR_P48552
ENSP00000373918	PR_P41250
ENSP00000460221	PR_Q68E01
ENSP00000321724	PR_P51460
ENSP00000357914	PR_Q8TAK5
ENSP00000478431	PR_P21917
ENSP00000397367	PR_Q9NX58
ENSP00000399025	PR_Q8IUR0
ENSP00000500512	PR_Q68CZ6
ENSP00000270649	PR_Q8N883
ENSP00000357194	PR_Q96A35
ENSP00000357706	PR_P33763
ENSP00000002125	PR_Q7L592
ENSP00000267853	PR_P0CAP1
ENSP00000441065	PR_P53985
ENSP00000261170	PR_P25092
ENSP00000376330	PR_O43516
ENSP00000228437	PR_Q9UKN5
ENSP00000192788	PR_Q6BDS2
ENSP00000209873	PR_Q9NRG9
ENSP00000386479	PR_Q8NI32
ENSP00000319474	PR_Q9NYS7
ENSP00000469493	PR_P28698
ENSP00000380489	PR_P02144
ENSP00000343405	PR_P53992
ENSP00000362063	PR_P33240
ENSP00000376785	PR_O94972
ENSP00000353508	PR_P11137
ENSP00000382092	PR_O95500
ENSP00000272418	PR_P82675
ENSP00000356966	PR_Q969M1
ENSP00000312262	PR_P25098
ENSP00000409443	PR_Q8NC24
ENSP00000320965	PR_O60512
ENSP00000473259	PR_Q12974
ENSP00000418401	PR_Q9Y5M8
ENSP00000271277	PR_Q9P2B4
ENSP00000333490	PR_A6NGE7
ENSP00000390798	PR_Q96NN9
ENSP00000389619	PR_O95868
ENSP00000365380	PR_Q9BZS1
ENSP00000302811	PR_P48039
ENSP00000271064	PR_Q9GZM7
ENSP00000430548	PR_P48651
ENSP00000418356	PR_O14807
ENSP00000325677	PR_O75150
ENSP00000362080	PR_Q96C24
ENSP00000328397	PR_Q7Z5L0
ENSP00000335522	PR_Q86TI4
ENSP00000055077	PR_P35250
ENSP00000225576	PR_Q96ET8
ENSP00000310861	PR_P35908
ENSP00000331044	PR_Q8TC29
ENSP00000383199	PR_Q96PU5
ENSP00000364285	PR_Q9UMR5
ENSP00000385749	PR_P31321
ENSP00000475146	PR_Q8WW18
ENSP00000459392	PR_P0C1S8
ENSP00000444097	PR_Q5SZI1
ENSP00000428567	PR_O43692
ENSP00000356920	PR_Q9UNI6
ENSP00000346240	PR_Q9UK22
ENSP00000269053	PR_Q8IXA5
ENSP00000262679	PR_O43847
ENSP00000250498	PR_P61803
ENSP00000386681	PR_P62899
ENSP00000263369	PR_Q16674
ENSP00000344352	PR_P18847
ENSP00000258349	PR_Q5TC82
ENSP00000364028	PR_P42892
ENSP00000407942	PR_P0C0L5
ENSP00000351669	PR_Q5SRI9
ENSP00000487732	PR_P01594
ENSP00000480751	PR_O14599
ENSP00000420443	PR_Q9P003
ENSP00000229340	PR_Q15286
ENSP00000456707	PR_Q9HBE5
ENSP00000216160	PR_Q15750
ENSP00000407422	PR_Q8TAX7
ENSP00000381398	PR_Q9NWZ8
ENSP00000441927	PR_P58005
ENSP00000385217	PR_Q9NV31
ENSP00000500717	PR_P63241
ENSP00000317214	PR_Q9Y6Q1
ENSP00000441797	PR_F5GWJ5
ENSP00000333697	PR_Q7Z7N9
ENSP00000463361	PR_P0DI80
ENSP00000264951	PR_Q8IZH2
ENSP00000402346	PR_Q9UBF2
ENSP00000484964	PR_Q9BSV6
ENSP00000370978	PR_Q9HC73
ENSP00000499013	PR_Q13591
ENSP00000358064	PR_Q5VT52
ENSP00000266503	PR_Q8WYA1
ENSP00000376930	PR_O94876
ENSP00000297109	PR_Q9HAJ7
ENSP00000377003	PR_P19075
ENSP00000338143	PR_Q7KZ85
ENSP00000244496	PR_Q96EU6
ENSP00000407189	PR_Q99943
ENSP00000342850	PR_P08185
ENSP00000387185	PR_Q32M88
ENSP00000351021	PR_P46778
ENSP00000250024	PR_A0AVK6
ENSP00000400892	PR_A2RU30
ENSP00000362532	PR_Q9NQG5
ENSP00000257287	PR_Q66GS9
ENSP00000398677	PR_Q9BZY9
ENSP00000495667	PR_Q9Y3Z3
ENSP00000493017	PR_Q96R30
ENSP00000249923	PR_P53618
ENSP00000389522	PR_P17693
ENSP00000482439	PR_O95072
ENSP00000488516	PR_A0A0C4DH39
ENSP00000425444	PR_O00238
ENSP00000376803	PR_P01009
ENSP00000222969	PR_P41223
ENSP00000233944	PR_Q9UGI9
ENSP00000409483	PR_Q92759
ENSP00000269844	PR_P57071
ENSP00000311502	PR_Q9ULI3
ENSP00000299855	PR_P08254
ENSP00000262375	PR_Q96EY1
ENSP00000252818	PR_P17535
ENSP00000237264	PR_P62380
ENSP00000357766	PR_Q5TA78
ENSP00000462433	PR_Q8WYR1
ENSP00000380675	PR_P0C1S8
ENSP00000252699	PR_O43707
ENSP00000274376	PR_P20936
ENSP00000418928	PR_Q8TD46
ENSP00000436619	PR_Q9Y2T3
ENSP00000290349	PR_P16152
ENSP00000326563	PR_Q7LBC6
ENSP00000493286	PR_A6NH00
ENSP00000381494	PR_Q9BYT5
ENSP00000308268	PR_A5YM72
ENSP00000409597	PR_Q9HCG1
ENSP00000421841	PR_P42857
ENSP00000412869	PR_Q9UKS7
ENSP00000377672	PR_Q8IU89
ENSP00000464218	PR_Q9HBT8
ENSP00000362308	PR_O75368
ENSP00000387262	PR_Q16891
ENSP00000367343	PR_Q9HCG7
ENSP00000429266	PR_Q3KNS6
ENSP00000453522	PR_Q96LC9
ENSP00000343318	PR_Q9Y2C3
ENSP00000485448	PR_A8MUV8
ENSP00000246166	PR_P49356
ENSP00000220812	PR_Q9UBT3
ENSP00000374273	PR_Q68DQ2
ENSP00000311121	PR_Q8TAA3
ENSP00000400896	PR_Q8IYA7
ENSP00000262428	PR_Q14019
ENSP00000492906	PR_A0A286YEV6
ENSP00000299340	PR_Q96J86
ENSP00000365895	PR_Q8IZP7
ENSP00000324527	PR_O94832
ENSP00000433464	PR_P62917
ENSP00000366922	PR_Q6UWQ7
ENSP00000349061	PR_Q9Y6P5
ENSP00000381135	PR_Q9NRZ7
ENSP00000338990	PR_Q9BSB4
ENSP00000418910	PR_P62341
ENSP00000419782	PR_Q00535
ENSP00000205948	PR_P02749
ENSP00000326718	PR_Q8NGE5
ENSP00000401112	PR_Q9UPW6
ENSP00000412209	PR_Q01344
ENSP00000408527	PR_Q8N801
ENSP00000320709	PR_Q15848
ENSP00000361965	PR_P00813
ENSP00000292807	PR_Q96CW1
ENSP00000397752	PR_Q9BUP3
ENSP00000339314	PR_Q9UC06
ENSP00000374834	PR_P01703
ENSP00000401513	PR_Q7RTU9
ENSP00000305483	PR_Q9BU19
ENSP00000411683	PR_Q9C019
ENSP00000324491	PR_Q8WUX9
ENSP00000323505	PR_P40933
ENSP00000269051	PR_P58872
ENSP00000493760	PR_O15263
ENSP00000483674	PR_Q13085
ENSP00000391299	PR_Q7Z3H4
ENSP00000466207	PR_Q14011
ENSP00000338082	PR_P69892
ENSP00000278856	PR_Q6RFH5
ENSP00000420009	PR_P17509
ENSP00000418009	PR_Q99969
ENSP00000386908	PR_A6BM72
ENSP00000281950	PR_Q8WXD5
ENSP00000362330	PR_Q8TD26
ENSP00000352706	PR_Q6NVY1
ENSP00000304802	PR_P23919
ENSP00000354991	PR_Q86TB3
ENSP00000455385	PR_H3BPM6
ENSP00000398756	PR_Q99946
ENSP00000478589	PR_Q96NG3
ENSP00000353652	PR_Q3MIS6
ENSP00000350896	PR_P54760
ENSP00000424618	PR_Q8IV33
ENSP00000307774	PR_Q16600
ENSP00000255120	PR_P49321
ENSP00000341268	PR_Q15628
ENSP00000367972	PR_P47928
ENSP00000359264	PR_O75815
ENSP00000335808	PR_Q9GZU8
ENSP00000278187	PR_O43903
ENSP00000407961	PR_P06681
ENSP00000294724	PR_P35573
ENSP00000267436	PR_Q9H9P8
ENSP00000233154	PR_O43639
ENSP00000363411	PR_P50151
ENSP00000351621	PR_P78324
ENSP00000428141	PR_Q96A05
ENSP00000296343	PR_Q92622
ENSP00000354575	PR_Q86X29
ENSP00000216862	PR_Q07973
ENSP00000392095	PR_Q15072
ENSP00000500171	PR_Q8N8A6
ENSP00000392452	PR_Q8IW50
ENSP00000265062	PR_P51149
ENSP00000265602	PR_Q8N157
ENSP00000367355	PR_A5YM69
ENSP00000413483	PR_Q8WVC6
ENSP00000383396	PR_Q30KQ4
ENSP00000405229	PR_P14373
ENSP00000326531	PR_Q86W42
ENSP00000262961	PR_Q9UPR6
ENSP00000358798	PR_Q86XJ0
ENSP00000454351	PR_P15170
ENSP00000467985	PR_P40763
ENSP00000297954	PR_Q9Y3S1
ENSP00000458170	PR_P59541
ENSP00000478552	PR_Q99558
ENSP00000451162	PR_Q6ZU80
ENSP00000479616	PR_Q13795
ENSP00000459028	PR_P58170
ENSP00000410992	PR_Q13724
ENSP00000499437	PR_Q12959
ENSP00000264555	PR_Q9P1Y6
ENSP00000365730	PR_Q9Y6E0
ENSP00000274811	PR_Q7L0R7
ENSP00000323670	PR_O95365
ENSP00000472010	PR_Q9BUF7
ENSP00000471069	PR_Q7Z6Z6
ENSP00000361790	PR_Q49AA0
ENSP00000494110	PR_Q9Y5P4
ENSP00000382858	PR_Q9Y5T5
ENSP00000436376	PR_P47874
ENSP00000290942	PR_Q9BW30
ENSP00000361977	PR_Q9Y2B9
ENSP00000299578	PR_Q6P387
ENSP00000392617	PR_Q92925
ENSP00000449137	PR_A6NJJ6
ENSP00000376992	PR_Q5TBC7
ENSP00000220507	PR_Q96L33
ENSP00000358945	PR_P0DN77
ENSP00000358853	PR_Q9UJC5
ENSP00000453177	PR_Q86WT6
ENSP00000264021	PR_Q9NQC8
ENSP00000375012	PR_A0A0B4J1V0
ENSP00000410474	PR_P56545
ENSP00000496368	PR_Q9H1N7
ENSP00000477389	PR_Q9NNW5
ENSP00000400376	PR_Q6P179
ENSP00000457810	PR_Q96BT3
ENSP00000215539	PR_P35858
ENSP00000411124	PR_Q9BUH8
ENSP00000378492	PR_Q14416
ENSP00000272217	PR_Q96BM9
ENSP00000227507	PR_P24385
ENSP00000265080	PR_O14827
ENSP00000321320	PR_Q9BTY7
ENSP00000493560	PR_Q709C8
ENSP00000500901	PR_Q9BVI4
ENSP00000238682	PR_P10600
ENSP00000435942	PR_Q8N9N8
ENSP00000326085	PR_Q9BX79
ENSP00000318898	PR_Q8NC26
ENSP00000302393	PR_Q9BYZ2
ENSP00000432083	PR_P11142
ENSP00000422907	PR_Q6P1K8
ENSP00000457962	PR_H3BV60
ENSP00000362894	PR_Q8IZC4
ENSP00000236192	PR_O75379
ENSP00000448363	PR_P17693
ENSP00000217086	PR_Q9UJQ4
ENSP00000255681	PR_Q9BQ69
ENSP00000419417	PR_Q8N6N3
ENSP00000469440	PR_Q9BQ49
ENSP00000250018	PR_P17752
ENSP00000404874	PR_Q5VZP5
ENSP00000316496	PR_Q8NA75
ENSP00000367581	PR_Q6UB99
ENSP00000458770	PR_O14561
ENSP00000333253	PR_O75152
ENSP00000494147	PR_Q9UL01
ENSP00000390111	PR_A0PG75
ENSP00000244527	PR_Q14916
ENSP00000432664	PR_Q8N726
ENSP00000371398	PR_Q8NEA6
ENSP00000384296	PR_Q03154
ENSP00000366923	PR_Q8WX77
ENSP00000352726	PR_Q9Y6J8
ENSP00000215530	PR_Q9HCT0
ENSP00000315702	PR_Q9Y3A3
ENSP00000489839	PR_P14867
ENSP00000484105	PR_P49643
ENSP00000410954	PR_Q9P1U0
ENSP00000313380	PR_Q5SRR4
ENSP00000355228	PR_P05204
ENSP00000262442	PR_Q9NYC9
ENSP00000427279	PR_P19875
ENSP00000483300	PR_Q13085
ENSP00000381077	PR_P03950
ENSP00000262406	PR_O75916
ENSP00000358547	PR_Q00013
ENSP00000484245	PR_A9UHW6
ENSP00000381083	PR_Q8WU20
ENSP00000316021	PR_Q9NRY6
ENSP00000403226	PR_Q6PI77
ENSP00000335557	PR_Q5VYV7
ENSP00000380549	PR_O95461
ENSP00000242577	PR_P63167
ENSP00000452022	PR_Q8NGD1
ENSP00000342422	PR_Q8N8Z6
ENSP00000359629	PR_Q9NQ79
ENSP00000435210	PR_Q9NYF8
ENSP00000373347	PR_O43295
ENSP00000343507	PR_Q66K66
ENSP00000433455	PR_Q6UWY5
ENSP00000478469	PR_Q9UKF5
ENSP00000331545	PR_P47890
ENSP00000433553	PR_P78543
ENSP00000475120	PR_Q7L5A3
ENSP00000417855	PR_Q8N9L1
ENSP00000344503	PR_Q5SNT2
ENSP00000470210	PR_Q08493
ENSP00000495324	PR_Q9NVX7
ENSP00000479946	PR_Q13202
ENSP00000378537	PR_Q9BX79
ENSP00000274364	PR_Q13576
ENSP00000445175	PR_P00338
ENSP00000400759	PR_Q9GZY4
ENSP00000380252	PR_Q16236
ENSP00000340514	PR_P17017
ENSP00000261584	PR_Q86YC2
ENSP00000381594	PR_Q9Y5F8
ENSP00000173527	PR_Q96CN7
ENSP00000245222	PR_Q9NRA0
ENSP00000482538	PR_P0C0S8
ENSP00000340093	PR_Q6IQ20
ENSP00000415237	PR_P67870
ENSP00000368808	PR_Q9UHP9
ENSP00000361302	PR_Q9Y6A1
ENSP00000325612	PR_Q9Y2X0
ENSP00000401053	PR_Q96LR5
ENSP00000321636	PR_Q13472
ENSP00000365588	PR_Q14676
ENSP00000282892	PR_Q13503
ENSP00000494778	PR_P30531
ENSP00000469633	PR_Q13106
ENSP00000353427	PR_P22736
ENSP00000485325	PR_C9J1S8
ENSP00000417548	PR_Q6P3W2
ENSP00000264169	PR_O43929
ENSP00000279147	PR_Q8WV07
ENSP00000385751	PR_Q7KZI7
ENSP00000485820	PR_A0A0A0MS00
ENSP00000263208	PR_P54198
ENSP00000370671	PR_Q9P2K6
ENSP00000451167	PR_Q9Y5K8
ENSP00000497569	PR_Q6PI48
ENSP00000352121	PR_P48736
ENSP00000246549	PR_O15552
ENSP00000348384	PR_Q13751
ENSP00000349490	PR_O00587
ENSP00000380132	PR_P53677
ENSP00000398695	PR_Q9GZK4
ENSP00000320503	PR_Q96F86
ENSP00000354152	PR_Q2M296
ENSP00000313601	PR_Q6P1N0
ENSP00000249064	PR_Q8IWD4
ENSP00000378090	PR_O75771
ENSP00000421336	PR_Q7Z3B0
ENSP00000483035	PR_Q9UNE2
ENSP00000338573	PR_Q9NVN8
ENSP00000497004	PR_Q13084
ENSP00000391249	PR_Q9UHD8
ENSP00000016946	PR_Q99666
ENSP00000400331	PR_Q9GZK7
ENSP00000259874	PR_P46695
ENSP00000366568	PR_P22314
ENSP00000483863	PR_Q96MC4
ENSP00000387462	PR_Q96DT7
ENSP00000222800	PR_Q8NFV4
ENSP00000408002	PR_Q86Y07
ENSP00000301318	PR_Q8NHY6
ENSP00000299138	PR_Q96QK1
ENSP00000421728	PR_Q9NQX6
ENSP00000391739	PR_Q9UG56
ENSP00000286732	PR_Q6P656
ENSP00000252512	PR_Q9UIA9
ENSP00000262643	PR_P24864
ENSP00000312706	PR_Q8IXS2
ENSP00000478981	PR_Q8N149
ENSP00000402087	PR_O15533
ENSP00000410024	PR_C9JFL3
ENSP00000345491	PR_Q9Y5F0
ENSP00000435421	PR_Q8IXT1
ENSP00000333725	PR_P17031
ENSP00000350937	PR_Q9UGI8
ENSP00000264218	PR_P48645
ENSP00000247879	PR_Q9NYW6
ENSP00000495214	PR_P02549
ENSP00000410734	PR_Q6V9R5
ENSP00000282957	PR_P15086
ENSP00000305790	PR_Q15393
ENSP00000418070	PR_Q9NQS3
ENSP00000327732	PR_Q8IZ16
ENSP00000398619	PR_Q3LHN0
ENSP00000464812	PR_Q96SI1
ENSP00000317087	PR_Q5T0T0
ENSP00000484465	PR_Q9BSV6
ENSP00000420588	PR_Q00059
ENSP00000366955	PR_Q9BYR5
ENSP00000483199	PR_Q9UGU0
ENSP00000352128	PR_Q2TBC4
ENSP00000378517	PR_P10451
ENSP00000493162	PR_Q8NH64
ENSP00000389356	PR_Q96EH5
ENSP00000239451	PR_Q9BXI2
ENSP00000379326	PR_Q1EHB4
ENSP00000355703	PR_Q7Z7F7
ENSP00000495557	PR_P78508
ENSP00000319716	PR_Q8IZC7
ENSP00000325958	PR_Q8WUK0
ENSP00000414808	PR_O60927
ENSP00000328878	PR_Q96RD3
ENSP00000362283	PR_O14522
ENSP00000479501	PR_O00299
ENSP00000374822	PR_A0A075B6I4
ENSP00000291527	PR_P04155
ENSP00000407442	PR_Q86Z02
ENSP00000482475	PR_P46781
ENSP00000378968	PR_Q13164
ENSP00000404290	PR_Q68E01
ENSP00000391301	PR_Q5SRR4
ENSP00000386328	PR_Q9H9S4
ENSP00000233047	PR_Q96B96
ENSP00000377498	PR_P43358
ENSP00000256425	PR_Q9BYG7
ENSP00000488568	PR_A0A087WXM9
ENSP00000258052	PR_O60906
ENSP00000493340	PR_Q8NGV6
ENSP00000292524	PR_Q15048
ENSP00000349931	PR_Q5VWM4
ENSP00000257867	PR_Q9GZZ8
ENSP00000234392	PR_Q9UIW0
ENSP00000320251	PR_Q6NW34
ENSP00000410390	PR_P13765
ENSP00000499003	PR_O75752
ENSP00000263370	PR_Q96DU7
ENSP00000242209	PR_O95302
ENSP00000332163	PR_Q96PI1
ENSP00000478975	PR_Q96PV6
ENSP00000367552	PR_Q8NDN9
ENSP00000254181	PR_Q9HBJ7
ENSP00000321347	PR_Q96SI9
ENSP00000357714	PR_Q5SY68
ENSP00000452786	PR_P05106
ENSP00000353078	PR_Q86VF7
ENSP00000409316	PR_Q6IEY1
ENSP00000492946	PR_Q8NHB1
ENSP00000467555	PR_O14957
ENSP00000485216	PR_Q8NCU8
ENSP00000382379	PR_O15084
ENSP00000498622	PR_P30301
ENSP00000358778	PR_Q5T3J3
ENSP00000223795	PR_P32971
ENSP00000293829	PR_Q92914
ENSP00000355109	PR_Q5VUG0
ENSP00000407981	PR_O60927
ENSP00000381666	PR_Q4G148
ENSP00000274520	PR_P15248
ENSP00000463533	PR_Q9H252
ENSP00000334308	PR_Q6ZMZ3
ENSP00000494448	PR_P60022
ENSP00000343140	PR_Q702N8
ENSP00000496870	PR_P98164
ENSP00000357575	PR_Q8IYW2
ENSP00000481419	PR_Q6L8H4
ENSP00000464863	PR_P30049
ENSP00000325285	PR_Q9NYA4
ENSP00000382828	PR_P57077
ENSP00000246070	PR_Q9UJQ1
ENSP00000376794	PR_Q8TBE7
ENSP00000346127	PR_Q9UF11
ENSP00000311010	PR_Q9UKW6
ENSP00000419353	PR_A0A075B6P5
ENSP00000259750	PR_Q5TCY1
ENSP00000454545	PR_Q8NDT2
ENSP00000240617	PR_Q6P4A8
ENSP00000359396	PR_A6NC42
ENSP00000481309	PR_Q6UWN8
ENSP00000448023	PR_Q9UIR0
ENSP00000415815	PR_Q9UJ41
ENSP00000265462	PR_P30044
ENSP00000369129	PR_P15924
ENSP00000291577	PR_P0DPI2
ENSP00000480753	PR_P10147
ENSP00000460070	PR_P78347
ENSP00000337736	PR_Q92667
ENSP00000260386	PR_P23677
ENSP00000428159	PR_Q16553
ENSP00000482646	PR_P57737
ENSP00000239938	PR_P18146
ENSP00000215941	PR_Q6NXT1
ENSP00000367991	PR_Q92599
ENSP00000243914	PR_Q8NI51
ENSP00000481465	PR_Q9H4H8
ENSP00000413131	PR_Q99942
ENSP00000302239	PR_P40818
ENSP00000260361	PR_Q9Y375
ENSP00000456933	PR_Q9H7Z6
ENSP00000459470	PR_Q86WA9
ENSP00000334145	PR_P13726
ENSP00000370886	PR_Q16655
ENSP00000263708	PR_P29074
ENSP00000457275	PR_Q9BW30
ENSP00000311134	PR_Q3YEC7
ENSP00000421048	PR_Q1W4C9
ENSP00000479233	PR_Q7Z5L7
ENSP00000370305	PR_Q8WXA9
ENSP00000336887	PR_Q9NUM3
ENSP00000341368	PR_Q5T0Z8
ENSP00000499940	PR_P17612
ENSP00000490729	PR_Q9NPU4
ENSP00000438290	PR_A0A075B6T7
ENSP00000414884	PR_Q96M11
ENSP00000332791	PR_Q96M94
ENSP00000303469	PR_Q9H2C5
ENSP00000401952	PR_Q08830
ENSP00000464976	PR_A8MQ14
ENSP00000234701	PR_A8K7I4
ENSP00000369440	PR_Q9C030
ENSP00000386147	PR_Q5DID0
ENSP00000342278	PR_P29728
ENSP00000241600	PR_Q9Y399
ENSP00000459124	PR_P63261
ENSP00000317788	PR_P61978
ENSP00000350848	PR_P82970
ENSP00000355141	PR_Q9NZV5
ENSP00000358571	PR_Q86Z02
ENSP00000403266	PR_Q0VGE8
ENSP00000351490	PR_P61244
ENSP00000388386	PR_Q15517
ENSP00000477783	PR_O95167
ENSP00000387897	PR_Q96KX0
ENSP00000162330	PR_P56945
ENSP00000285381	PR_P07451
ENSP00000415485	PR_Q9Y600
ENSP00000479412	PR_Q8NGT5
ENSP00000480767	PR_Q8WV24
ENSP00000478672	PR_P55895
ENSP00000299206	PR_Q9UGP5
ENSP00000463771	PR_Q8IUK8
ENSP00000301327	PR_Q96ES6
ENSP00000328307	PR_Q8NA70
ENSP00000480030	PR_Q9Y2R4
ENSP00000417573	PR_Q96EC8
ENSP00000410600	PR_O43676
ENSP00000298223	PR_P14207
ENSP00000474667	PR_Q6PGN9
ENSP00000339299	PR_O75962
ENSP00000418525	PR_P08473
ENSP00000443176	PR_Q96DX4
ENSP00000424189	PR_P46098
ENSP00000268668	PR_O96000
ENSP00000339695	PR_Q9NYG5
ENSP00000347451	PR_Q96FE5
ENSP00000256079	PR_O15397
ENSP00000409247	PR_O00299
ENSP00000333836	PR_Q5HY92
ENSP00000377718	PR_Q8N720
ENSP00000408094	PR_O00299
ENSP00000297283	PR_P15259
ENSP00000273666	PR_Q9Y2K9
ENSP00000498932	PR_Q7Z7L8
ENSP00000500356	PR_Q96EU7
ENSP00000360664	PR_Q96K17
ENSP00000382030	PR_Q09MP3
ENSP00000243662	PR_P57729
ENSP00000399441	PR_Q7Z2Q7
ENSP00000427379	PR_Q7LFL8
ENSP00000335153	PR_P07900
ENSP00000347210	PR_B4DX44
ENSP00000327506	PR_Q6UWD8
ENSP00000360455	PR_P0C7M4
ENSP00000395012	PR_Q6TFL4
ENSP00000498322	PR_Q8TAF8
ENSP00000272430	PR_Q9BST9
ENSP00000255226	PR_Q15849
ENSP00000296503	PR_P26583
ENSP00000305595	PR_Q9NY97
ENSP00000283206	PR_Q96K49
ENSP00000318032	PR_Q8N4K4
ENSP00000418447	PR_P67775
ENSP00000314543	PR_Q96M61
ENSP00000260118	PR_Q92820
ENSP00000361473	PR_O75164
ENSP00000494919	PR_Q16822
ENSP00000331201	PR_O14964
ENSP00000307321	PR_Q9NYD6
ENSP00000420557	PR_P22794
ENSP00000491523	PR_A8MU93
ENSP00000409367	PR_P36915
ENSP00000361857	PR_Q13129
ENSP00000327824	PR_Q8IU57
ENSP00000351015	PR_P21359
ENSP00000331698	PR_Q99712
ENSP00000384197	PR_Q6ZMN7
ENSP00000496954	PR_O00159
ENSP00000474994	PR_Q6ZWK4
